student,question,activityFK,answer,answerFlag,answerTimestamp
339,330,9284,B,1,2016-11-20 10:32:49.152557+00:00
339,330,9284,A,2,2016-11-20 10:32:46.680961+00:00
339,332,9283,C,1,2016-11-20 10:32:31.754745+00:00
339,324,9282,A,1,2016-11-20 10:32:11.614679+00:00
339,323,9281,D,1,2016-11-20 10:31:31.706579+00:00
339,323,9281,C,2,2016-11-20 10:31:29.532531+00:00
339,323,9281,A,2,2016-11-20 10:31:27.503359+00:00
339,323,9281,B,2,2016-11-20 10:31:25.518852+00:00
339,325,9280,B,1,2016-11-20 10:30:47.264663+00:00
339,325,9280,A,2,2016-11-20 10:30:45.191397+00:00
339,325,9280,D,2,2016-11-20 10:30:43.524741+00:00
339,326,9279,A,1,2016-11-20 10:29:49.585265+00:00
339,326,9279,C,2,2016-11-20 10:29:47.717068+00:00
339,326,9279,B,2,2016-11-20 10:29:45.889475+00:00
339,342,9278,A,1,2016-11-20 10:29:00.781723+00:00
339,336,9277,C,1,2016-11-20 10:28:19.276255+00:00
339,336,9277,D,2,2016-11-20 10:28:16.409367+00:00
339,336,9277,A,2,2016-11-20 10:28:12.307005+00:00
339,336,9277,B,2,2016-11-20 10:28:08.704452+00:00
339,346,9275,B,1,2016-11-20 10:27:11.609976+00:00
417,322,9272,A,1,2016-11-20 05:30:34.558344+00:00
417,327,9271,B,1,2016-11-20 05:30:01.010042+00:00
417,327,9271,C,2,2016-11-20 05:29:49.322177+00:00
417,335,9270,B,1,2016-11-20 05:29:10.763358+00:00
417,337,9269,A,1,2016-11-20 05:28:52.650020+00:00
417,337,9269,E,2,2016-11-20 05:28:44.297145+00:00
417,330,9268,B,1,2016-11-20 05:28:06.677972+00:00
417,332,9267,C,1,2016-11-20 05:27:49.532503+00:00
417,329,9266,A,1,2016-11-20 05:24:11.498902+00:00
417,329,9266,D,2,2016-11-20 05:24:08.662488+00:00
417,329,9266,B,2,2016-11-20 05:24:00.657545+00:00
417,329,9266,C,2,2016-11-20 05:23:53.108741+00:00
417,333,9265,C,1,2016-11-20 05:23:05.136301+00:00
428,345,9264,E,1,2016-11-20 05:00:54.369429+00:00
428,345,9264,A,2,2016-11-20 05:00:52.156742+00:00
428,345,9264,D,2,2016-11-20 05:00:50.352797+00:00
428,345,9264,C,2,2016-11-20 05:00:47.163108+00:00
493,322,9263,C,2,2016-11-20 04:29:44.017298+00:00
493,345,9262,E,1,2016-11-20 04:28:30.386037+00:00
493,345,9262,D,2,2016-11-20 04:28:01.656173+00:00
474,311,9260,B,1,2016-11-20 04:12:10.493828+00:00
474,317,9259,B,1,2016-11-20 04:10:54.071518+00:00
474,326,9258,A,1,2016-11-20 04:10:37.005472+00:00
474,326,9258,A,1,2016-11-20 04:07:03.495478+00:00
474,326,9258,C,2,2016-11-20 04:06:58.625824+00:00
474,326,9258,B,2,2016-11-20 04:06:55.337655+00:00
474,308,9256,B,1,2016-11-20 04:06:13.846013+00:00
474,293,9254,E,1,2016-11-20 04:05:39.434446+00:00
474,293,9254,E,1,2016-11-20 04:05:36.687062+00:00
474,336,9252,C,1,2016-11-20 04:04:28.207680+00:00
474,336,9252,E,2,2016-11-20 04:04:16.615615+00:00
474,344,9250,D,1,2016-11-20 04:00:17.203340+00:00
474,344,9250,E,2,2016-11-20 04:00:08.813094+00:00
474,287,9248,B,1,2016-11-20 03:58:16.113928+00:00
474,274,9247,A,1,2016-11-20 03:57:56.170929+00:00
474,274,9247,E,2,2016-11-20 03:57:48.776640+00:00
474,334,9246,C,1,2016-11-20 03:57:18.852991+00:00
474,334,9246,D,2,2016-11-20 03:57:13.534469+00:00
474,334,9246,B,2,2016-11-20 03:57:08.365908+00:00
474,334,9246,E,2,2016-11-20 03:56:46.897269+00:00
474,334,9246,A,2,2016-11-20 03:54:56.844127+00:00
474,273,9245,C,1,2016-11-20 03:52:57.137806+00:00
474,273,9245,A,2,2016-11-20 03:52:42.924910+00:00
474,321,9244,B,1,2016-11-20 03:51:54.874821+00:00
474,295,9242,D,1,2016-11-20 03:50:40.493787+00:00
474,295,9242,A,2,2016-11-20 03:50:36.713476+00:00
474,295,9242,B,2,2016-11-20 03:50:31.058464+00:00
474,295,9242,C,2,2016-11-20 03:50:20.305656+00:00
474,295,9242,E,2,2016-11-20 03:50:17.964517+00:00
474,282,9240,D,1,2016-11-20 03:34:32.093996+00:00
474,282,9240,B,2,2016-11-20 03:34:28.153375+00:00
474,319,9239,C,1,2016-11-20 03:34:08.849707+00:00
474,314,9237,E,1,2016-11-20 03:33:55.601896+00:00
474,314,9237,D,2,2016-11-20 03:33:47.937516+00:00
474,306,9236,A,1,2016-11-20 03:33:29.266322+00:00
474,302,9235,A,1,2016-11-20 03:33:17.450115+00:00
419,345,9227,E,1,2016-11-20 03:33:03.437617+00:00
474,341,9234,B,1,2016-11-20 03:32:34.016271+00:00
474,341,9234,D,2,2016-11-20 03:32:30.550467+00:00
474,341,9234,C,2,2016-11-20 03:32:19.755267+00:00
474,329,9232,A,1,2016-11-20 03:29:33.873153+00:00
474,329,9232,D,2,2016-11-20 03:29:28.597092+00:00
474,329,9232,E,2,2016-11-20 03:29:25.078268+00:00
474,329,9232,B,2,2016-11-20 03:29:09.752002+00:00
474,345,9229,E,1,2016-11-20 03:26:38.145866+00:00
505,345,9228,E,1,2016-11-20 03:25:33.964982+00:00
419,345,9227,D,2,2016-11-20 02:18:48.592569+00:00
191,340,9225,B,1,2016-11-20 01:53:42.574202+00:00
191,340,9225,D,2,2016-11-20 01:53:37.290042+00:00
191,340,9225,A,2,2016-11-20 01:53:33.118800+00:00
191,339,9223,A,1,2016-11-20 01:52:19.905583+00:00
191,338,9221,C,1,2016-11-20 01:50:05.720836+00:00
191,337,9219,A,1,2016-11-20 01:47:26.586211+00:00
191,336,9217,C,1,2016-11-20 01:46:40.556962+00:00
191,335,9215,B,1,2016-11-20 01:44:16.567056+00:00
191,334,9213,C,1,2016-11-20 01:43:19.177856+00:00
191,334,9213,D,2,2016-11-20 01:43:15.413736+00:00
191,334,9213,B,2,2016-11-20 01:43:11.133832+00:00
191,334,9213,E,2,2016-11-20 01:43:00.081862+00:00
191,334,9213,A,2,2016-11-20 01:42:48.396897+00:00
191,333,9211,C,1,2016-11-20 01:41:25.563386+00:00
191,332,9209,C,1,2016-11-20 01:39:22.418992+00:00
191,331,9207,E,1,2016-11-20 01:38:46.842997+00:00
191,331,9207,B,2,2016-11-20 01:38:36.221736+00:00
191,329,9205,A,1,2016-11-20 01:37:43.302448+00:00
191,329,9205,B,2,2016-11-20 01:37:40.445499+00:00
191,329,9205,C,2,2016-11-20 01:37:31.337855+00:00
191,329,9205,D,2,2016-11-20 01:36:40.594475+00:00
191,328,9203,C,1,2016-11-20 01:23:33.480996+00:00
191,328,9203,E,2,2016-11-20 01:23:27.266039+00:00
191,328,9203,B,2,2016-11-20 01:23:07.973750+00:00
191,327,9201,B,1,2016-11-20 01:21:55.681066+00:00
191,327,9201,E,2,2016-11-20 01:21:51.114045+00:00
191,327,9201,C,2,2016-11-20 01:21:47.799747+00:00
191,330,9199,B,1,2016-11-20 01:21:12.695802+00:00
191,345,9197,E,1,2016-11-20 01:17:52.178710+00:00
191,345,9197,C,2,2016-11-20 01:17:48.887513+00:00
191,345,9197,D,2,2016-11-20 01:17:20.092237+00:00
189,344,9195,D,1,2016-11-20 01:02:00.969733+00:00
189,343,9193,E,1,2016-11-20 01:01:26.663085+00:00
189,342,9191,A,1,2016-11-20 00:51:18.237278+00:00
189,341,9189,B,1,2016-11-20 00:50:53.057100+00:00
189,341,9189,C,2,2016-11-20 00:50:50.909033+00:00
189,341,9189,D,2,2016-11-20 00:50:49.458370+00:00
189,341,9189,A,2,2016-11-20 00:50:46.968381+00:00
189,340,9187,B,1,2016-11-20 00:50:11.360552+00:00
189,339,9182,A,1,2016-11-20 00:49:26.025689+00:00
417,324,9185,A,1,2016-11-20 00:38:32.202567+00:00
417,323,9184,D,1,2016-11-20 00:38:11.754748+00:00
417,325,9183,B,1,2016-11-20 00:37:27.341900+00:00
339,341,9180,B,1,2016-11-20 00:36:05.688090+00:00
339,341,9180,C,2,2016-11-20 00:36:03.032457+00:00
417,339,9179,A,1,2016-11-20 00:35:56.650278+00:00
417,339,9179,D,2,2016-11-20 00:35:55.097063+00:00
339,341,9180,A,2,2016-11-20 00:35:54.659118+00:00
417,339,9179,C,2,2016-11-20 00:35:53.361235+00:00
417,339,9179,B,2,2016-11-20 00:35:44.570819+00:00
189,338,9177,C,1,2016-11-20 00:35:41.300402+00:00
417,340,9178,B,1,2016-11-20 00:35:34.819521+00:00
339,331,9176,E,1,2016-11-20 00:35:26.709106+00:00
339,310,9175,D,1,2016-11-20 00:35:10.078296+00:00
339,313,9173,B,1,2016-11-20 00:34:54.662493+00:00
189,337,9165,A,1,2016-11-20 00:34:51.409210+00:00
339,334,9171,C,1,2016-11-20 00:34:05.329391+00:00
339,334,9171,A,2,2016-11-20 00:34:02.972464+00:00
417,338,9169,C,1,2016-11-20 00:33:21.484665+00:00
417,331,9168,E,1,2016-11-20 00:30:36.225078+00:00
417,342,9167,A,1,2016-11-20 00:30:13.218686+00:00
417,326,9166,A,1,2016-11-20 00:29:41.315892+00:00
417,320,9164,E,1,2016-11-20 00:29:00.509865+00:00
417,320,9164,D,2,2016-11-20 00:28:53.757359+00:00
417,336,9163,C,1,2016-11-20 00:28:01.826929+00:00
189,336,9161,C,1,2016-11-20 00:24:29.738438+00:00
417,345,9160,E,1,2016-11-20 00:22:37.327114+00:00
417,344,9159,D,1,2016-11-20 00:21:58.374227+00:00
417,344,9159,E,2,2016-11-20 00:21:49.490231+00:00
417,341,9158,B,1,2016-11-20 00:21:19.741741+00:00
417,334,9157,C,1,2016-11-20 00:20:53.622079+00:00
417,334,9157,A,2,2016-11-20 00:20:50.950745+00:00
417,334,9157,E,2,2016-11-20 00:20:49.094867+00:00
417,334,9157,B,2,2016-11-20 00:20:21.390127+00:00
417,321,9156,B,1,2016-11-20 00:19:19.672719+00:00
417,319,9154,C,1,2016-11-20 00:16:54.832830+00:00
417,343,9153,E,1,2016-11-20 00:16:39.748141+00:00
491,339,9150,A,1,2016-11-19 22:50:20.870835+00:00
491,340,9149,B,1,2016-11-19 22:49:18.485984+00:00
491,338,9148,C,1,2016-11-19 22:48:04.793798+00:00
491,315,9147,B,1,2016-11-19 22:45:59.273613+00:00
491,313,9146,B,1,2016-11-19 22:45:12.423738+00:00
491,331,9145,E,1,2016-11-19 22:43:33.557674+00:00
491,342,9144,A,1,2016-11-19 22:26:59.521192+00:00
491,320,9143,E,1,2016-11-19 22:24:47.154462+00:00
491,317,9142,B,1,2016-11-19 22:23:56.885526+00:00
491,345,9139,D,2,2016-11-19 22:16:21.254276+00:00
491,336,9138,C,1,2016-11-19 22:12:08.006244+00:00
491,344,9135,D,1,2016-11-19 22:08:19.463516+00:00
189,335,9134,B,1,2016-11-19 21:59:31.008412+00:00
491,341,9129,B,1,2016-11-19 21:59:25.725922+00:00
189,334,9091,C,1,2016-11-19 21:59:13.469535+00:00
491,334,9127,B,2,2016-11-19 21:55:33.437487+00:00
491,321,9126,B,1,2016-11-19 21:53:12.833536+00:00
491,319,9125,C,1,2016-11-19 21:52:48.829154+00:00
491,314,9123,E,1,2016-11-19 21:51:08.061851+00:00
491,306,9122,A,1,2016-11-19 21:49:55.039007+00:00
491,306,9122,A,1,2016-11-19 21:49:55.002959+00:00
348,345,9121,E,1,2016-11-19 21:38:30.712720+00:00
348,345,9121,C,2,2016-11-19 21:38:11.472592+00:00
348,345,9121,D,2,2016-11-19 21:38:02.936982+00:00
340,335,9118,B,1,2016-11-19 20:15:53.977854+00:00
340,330,9117,B,1,2016-11-19 20:14:44.330088+00:00
340,330,9117,E,2,2016-11-19 20:14:41.719924+00:00
340,330,9117,A,2,2016-11-19 20:14:35.663232+00:00
340,342,9116,A,1,2016-11-19 20:13:10.589063+00:00
340,341,9115,B,1,2016-11-19 20:11:17.728902+00:00
340,341,9115,D,2,2016-11-19 20:10:50.972623+00:00
340,328,9114,C,1,2016-11-19 20:08:04.986131+00:00
340,327,9113,B,1,2016-11-19 20:06:11.351227+00:00
340,327,9113,E,2,2016-11-19 20:06:07.566659+00:00
340,332,9112,C,1,2016-11-19 20:05:15.486921+00:00
340,329,9111,A,1,2016-11-19 19:50:22.884402+00:00
340,329,9111,C,2,2016-11-19 19:50:21.088641+00:00
340,329,9111,B,2,2016-11-19 19:50:18.765398+00:00
340,329,9111,D,2,2016-11-19 19:49:40.691786+00:00
340,333,9108,C,1,2016-11-19 19:46:43.640259+00:00
340,324,9104,A,1,2016-11-19 19:42:46.366839+00:00
340,324,9104,D,2,2016-11-19 19:42:41.899242+00:00
340,325,9098,B,1,2016-11-19 19:39:54.931720+00:00
241,302,9102,A,1,2016-11-19 19:39:12.960182+00:00
241,345,9097,E,1,2016-11-19 19:37:07.782322+00:00
241,345,9097,C,2,2016-11-19 19:37:04.448994+00:00
241,345,9097,D,2,2016-11-19 19:36:48.550317+00:00
340,331,9096,E,1,2016-11-19 19:36:05.832972+00:00
340,331,9096,B,2,2016-11-19 19:35:55.429360+00:00
340,326,9095,A,1,2016-11-19 19:34:35.604194+00:00
340,326,9095,B,2,2016-11-19 19:34:32.040429+00:00
340,336,9094,C,1,2016-11-19 19:33:40.101552+00:00
340,334,9093,C,1,2016-11-19 19:27:15.600946+00:00
189,333,9088,C,1,2016-11-19 18:44:28.925233+00:00
189,332,9086,C,1,2016-11-19 18:43:29.226695+00:00
189,332,9086,B,2,2016-11-19 18:43:21.725544+00:00
189,332,9086,A,2,2016-11-19 18:43:17.765974+00:00
189,331,9083,E,1,2016-11-19 18:42:46.089127+00:00
189,331,9083,B,2,2016-11-19 18:42:32.833842+00:00
189,329,9081,A,1,2016-11-19 17:54:35.838435+00:00
189,329,9081,B,2,2016-11-19 17:54:23.420899+00:00
189,330,9079,B,1,2016-11-19 17:53:45.373481+00:00
189,328,9077,C,1,2016-11-19 17:53:11.853186+00:00
189,327,9073,B,1,2016-11-19 17:52:27.615514+00:00
189,327,9073,D,2,2016-11-19 17:52:22.204949+00:00
189,327,9073,E,2,2016-11-19 17:52:20.432303+00:00
189,345,9072,E,1,2016-11-19 17:51:28.640745+00:00
189,345,9072,C,2,2016-11-19 17:51:26.872084+00:00
189,345,9072,C,2,2016-11-19 17:51:26.542594+00:00
189,345,9072,D,2,2016-11-19 17:51:24.290658+00:00
340,345,9071,E,1,2016-11-19 17:47:18.027735+00:00
340,345,9071,C,2,2016-11-19 17:47:16.119150+00:00
340,345,9071,D,2,2016-11-19 17:47:13.808805+00:00
371,345,9068,E,1,2016-11-19 16:23:33.100901+00:00
371,345,9068,D,2,2016-11-19 16:22:32.470980+00:00
354,336,9066,C,1,2016-11-19 10:42:39.406337+00:00
354,336,9066,D,2,2016-11-19 10:42:36.761026+00:00
354,336,9066,B,2,2016-11-19 10:42:34.465479+00:00
354,336,9066,E,2,2016-11-19 10:42:31.461328+00:00
354,336,9066,A,2,2016-11-19 10:42:19.708993+00:00
354,337,9064,A,1,2016-11-19 10:36:39.335174+00:00
354,337,9064,D,2,2016-11-19 10:36:35.962682+00:00
354,337,9064,C,2,2016-11-19 10:36:30.793263+00:00
354,337,9064,E,2,2016-11-19 10:36:15.469849+00:00
354,338,9062,C,1,2016-11-19 10:35:32.467137+00:00
354,338,9062,B,2,2016-11-19 10:35:29.530802+00:00
354,345,9060,E,1,2016-11-19 10:34:56.141673+00:00
354,345,9060,C,2,2016-11-19 10:34:52.692947+00:00
354,344,9058,D,1,2016-11-19 10:34:28.349631+00:00
354,343,9056,E,1,2016-11-19 10:32:07.350058+00:00
354,342,9054,A,1,2016-11-19 10:31:29.320608+00:00
354,341,9052,B,1,2016-11-19 10:30:56.689106+00:00
354,340,9050,B,1,2016-11-19 10:30:25.236758+00:00
354,339,9048,A,1,2016-11-19 10:29:39.936807+00:00
354,339,9048,B,2,2016-11-19 10:29:32.922636+00:00
491,333,9044,C,1,2016-11-19 08:46:17.080956+00:00
491,333,9044,D,2,2016-11-19 08:46:15.185795+00:00
491,333,9044,E,2,2016-11-19 08:46:13.040381+00:00
491,333,9044,B,2,2016-11-19 08:45:43.082637+00:00
491,324,9043,A,1,2016-11-19 08:45:01.228670+00:00
491,324,9043,E,2,2016-11-19 08:44:59.077788+00:00
491,324,9043,E,2,2016-11-19 08:44:58.662890+00:00
491,324,9043,D,2,2016-11-19 08:44:56.739995+00:00
491,324,9043,B,2,2016-11-19 08:44:53.673580+00:00
491,324,9043,C,2,2016-11-19 08:44:50.580100+00:00
491,323,9042,D,1,2016-11-19 08:42:15.633655+00:00
491,323,9042,E,2,2016-11-19 08:42:13.164951+00:00
491,323,9042,A,2,2016-11-19 08:42:10.253788+00:00
491,325,9041,B,1,2016-11-19 08:41:13.784893+00:00
491,339,9040,A,1,2016-11-19 08:39:54.514072+00:00
491,339,9040,D,2,2016-11-19 08:39:51.801332+00:00
491,339,9040,B,2,2016-11-19 08:39:45.806323+00:00
491,340,9039,B,1,2016-11-19 08:39:35.597786+00:00
491,315,9038,B,1,2016-11-19 08:39:13.299475+00:00
491,331,9037,E,1,2016-11-19 08:38:56.707980+00:00
491,331,9037,A,2,2016-11-19 08:38:47.860343+00:00
491,331,9037,B,2,2016-11-19 08:38:35.605229+00:00
491,342,9036,A,1,2016-11-19 08:38:11.733780+00:00
491,342,9036,C,2,2016-11-19 08:37:57.654328+00:00
491,326,9032,A,1,2016-11-19 08:36:56.257370+00:00
491,345,9031,E,1,2016-11-19 08:35:31.577543+00:00
491,345,9031,D,2,2016-11-19 08:35:28.885697+00:00
491,345,9031,B,2,2016-11-19 08:35:25.949881+00:00
491,345,9031,C,2,2016-11-19 08:35:22.121704+00:00
491,320,9030,E,1,2016-11-19 08:34:22.108239+00:00
491,320,9030,A,2,2016-11-19 08:34:19.928930+00:00
491,320,9030,D,2,2016-11-19 08:34:11.265910+00:00
419,343,9029,E,1,2016-11-19 03:23:09.485649+00:00
419,344,9028,D,1,2016-11-19 03:20:32.430759+00:00
493,328,9027,C,1,2016-11-18 23:12:52.690327+00:00
493,327,9025,B,1,2016-11-18 23:11:34.634384+00:00
493,327,9025,D,2,2016-11-18 23:11:31.184699+00:00
493,327,9025,E,2,2016-11-18 23:11:26.262502+00:00
493,343,9023,E,1,2016-11-18 23:10:27.201564+00:00
493,337,9020,A,1,2016-11-18 23:09:38.077405+00:00
493,337,9020,E,2,2016-11-18 23:08:47.902221+00:00
493,335,9019,B,1,2016-11-18 23:07:35.094698+00:00
493,330,9017,B,1,2016-11-18 23:06:51.445831+00:00
493,332,9016,C,1,2016-11-18 23:05:23.114204+00:00
493,329,9014,A,1,2016-11-18 23:04:23.957431+00:00
493,329,9014,D,2,2016-11-18 23:04:01.754969+00:00
493,329,9014,D,2,2016-11-18 23:03:53.329878+00:00
493,329,9014,B,2,2016-11-18 23:02:44.584479+00:00
493,324,9012,A,1,2016-11-18 23:01:23.309770+00:00
493,323,9010,D,1,2016-11-18 23:00:26.025770+00:00
493,333,9008,C,1,2016-11-18 22:59:01.148860+00:00
493,339,9005,A,1,2016-11-18 22:52:48.215384+00:00
493,339,9005,C,2,2016-11-18 22:52:45.002686+00:00
493,339,9005,D,2,2016-11-18 22:52:39.478537+00:00
493,339,9005,B,2,2016-11-18 22:52:35.381127+00:00
493,340,9004,B,1,2016-11-18 22:51:54.663816+00:00
493,338,9002,C,1,2016-11-18 22:51:15.517874+00:00
493,342,9000,A,1,2016-11-18 22:50:01.043239+00:00
493,336,8998,C,1,2016-11-18 22:48:47.949335+00:00
493,341,8995,B,1,2016-11-18 22:46:48.612238+00:00
493,334,8993,C,1,2016-11-18 22:45:49.161782+00:00
154,344,8989,D,1,2016-11-18 21:35:20.246698+00:00
154,344,8989,C,2,2016-11-18 21:35:17.993438+00:00
355,344,8978,D,1,2016-11-18 21:30:28.242066+00:00
176,343,8988,E,1,2016-11-18 21:10:22.560269+00:00
176,343,8988,C,2,2016-11-18 21:10:15.838649+00:00
176,343,8988,B,2,2016-11-18 21:10:09.248272+00:00
176,335,8987,B,1,2016-11-18 21:09:33.366971+00:00
176,342,8986,A,1,2016-11-18 21:08:30.938574+00:00
176,342,8986,E,2,2016-11-18 21:08:27.353946+00:00
176,342,8986,C,2,2016-11-18 21:08:18.294546+00:00
176,342,8986,D,2,2016-11-18 21:08:10.880708+00:00
176,341,8985,B,1,2016-11-18 21:05:01.122732+00:00
176,341,8985,A,2,2016-11-18 21:04:58.553448+00:00
176,341,8985,D,2,2016-11-18 21:04:55.418239+00:00
176,341,8985,C,2,2016-11-18 21:04:30.694702+00:00
176,340,8984,B,1,2016-11-18 21:03:46.654688+00:00
176,340,8984,D,2,2016-11-18 21:03:41.240825+00:00
176,340,8984,A,2,2016-11-18 21:03:38.086579+00:00
176,339,8983,A,1,2016-11-18 21:02:25.939075+00:00
176,339,8983,C,2,2016-11-18 21:02:23.383228+00:00
176,339,8983,D,2,2016-11-18 21:02:00.459216+00:00
176,339,8983,B,2,2016-11-18 21:01:57.578211+00:00
176,338,8982,C,1,2016-11-18 21:01:36.784155+00:00
176,338,8982,B,2,2016-11-18 21:01:31.094257+00:00
176,337,8981,A,1,2016-11-18 21:00:53.633639+00:00
176,337,8981,E,2,2016-11-18 21:00:46.028893+00:00
176,336,8977,C,1,2016-11-18 20:56:55.713813+00:00
176,336,8977,B,2,2016-11-18 20:56:52.928852+00:00
176,336,8977,E,2,2016-11-18 20:56:47.998485+00:00
176,336,8977,D,2,2016-11-18 20:56:42.281568+00:00
176,336,8977,A,2,2016-11-18 20:56:32.049632+00:00
491,336,8976,C,1,2016-11-18 20:50:27.066142+00:00
176,334,8975,C,1,2016-11-18 20:49:55.697137+00:00
176,334,8975,D,2,2016-11-18 20:49:53.270114+00:00
176,334,8975,A,2,2016-11-18 20:49:50.906001+00:00
176,334,8975,E,2,2016-11-18 20:49:38.285312+00:00
176,334,8975,B,2,2016-11-18 20:49:29.377612+00:00
491,344,8974,D,1,2016-11-18 20:47:18.554523+00:00
176,333,8972,C,1,2016-11-18 20:45:57.229140+00:00
176,333,8972,B,2,2016-11-18 20:45:53.837677+00:00
176,333,8972,A,2,2016-11-18 20:45:51.118931+00:00
176,333,8972,D,2,2016-11-18 20:45:47.774208+00:00
176,333,8972,E,2,2016-11-18 20:45:40.410020+00:00
491,341,8970,B,1,2016-11-18 20:44:06.990335+00:00
491,341,8970,B,1,2016-11-18 20:44:05.247024+00:00
491,341,8970,B,1,2016-11-18 20:43:46.395178+00:00
491,341,8970,C,2,2016-11-18 20:43:43.617286+00:00
491,341,8970,A,2,2016-11-18 20:43:41.391146+00:00
176,332,8971,C,1,2016-11-18 20:43:33.794439+00:00
491,341,8970,D,2,2016-11-18 20:43:23.572805+00:00
491,334,8966,C,1,2016-11-18 20:42:57.097021+00:00
176,331,8965,E,1,2016-11-18 20:42:53.138194+00:00
176,331,8965,A,2,2016-11-18 20:42:44.130389+00:00
491,321,8964,B,1,2016-11-18 20:42:07.542749+00:00
491,319,8963,C,1,2016-11-18 20:41:35.653511+00:00
176,329,8959,A,1,2016-11-18 20:41:28.009623+00:00
491,314,8962,E,1,2016-11-18 20:41:26.391409+00:00
491,306,8961,A,1,2016-11-18 20:41:18.727089+00:00
176,329,8959,B,2,2016-11-18 20:41:09.102347+00:00
491,319,8958,C,1,2016-11-18 20:40:56.750423+00:00
491,319,8958,C,1,2016-11-18 20:40:56.620401+00:00
491,319,8958,C,1,2016-11-18 20:40:56.462228+00:00
491,319,8958,C,1,2016-11-18 20:40:56.426182+00:00
491,319,8958,C,1,2016-11-18 20:40:56.398482+00:00
491,319,8958,C,1,2016-11-18 20:40:55.942698+00:00
491,319,8958,C,1,2016-11-18 20:40:55.837299+00:00
176,344,8957,D,1,2016-11-18 20:39:50.996605+00:00
176,344,8957,E,2,2016-11-18 20:39:47.927946+00:00
493,344,8950,D,1,2016-11-18 17:42:21.870995+00:00
493,344,8950,E,2,2016-11-18 17:42:09.827268+00:00
496,343,8949,E,1,2016-11-18 17:38:43.461251+00:00
496,337,8948,A,1,2016-11-18 17:38:05.037351+00:00
496,344,8947,D,1,2016-11-18 17:37:07.759802+00:00
340,340,8946,B,1,2016-11-18 17:15:52.783058+00:00
340,338,8945,C,1,2016-11-18 17:15:28.453903+00:00
340,337,8944,A,1,2016-11-18 17:12:31.619320+00:00
340,343,8943,E,1,2016-11-18 17:11:56.479274+00:00
340,343,8943,D,2,2016-11-18 17:11:54.990220+00:00
340,343,8943,C,2,2016-11-18 17:11:53.085528+00:00
340,343,8943,A,2,2016-11-18 17:11:50.732037+00:00
340,343,8943,B,2,2016-11-18 17:11:46.954925+00:00
340,339,8942,A,1,2016-11-18 17:11:24.398531+00:00
340,339,8942,D,2,2016-11-18 17:11:21.230526+00:00
340,339,8942,B,2,2016-11-18 17:11:14.609233+00:00
340,344,8940,D,1,2016-11-18 17:10:46.786170+00:00
340,344,8940,D,1,2016-11-18 17:10:45.333530+00:00
310,341,8935,B,1,2016-11-18 16:30:44.342398+00:00
310,341,8934,B,1,2016-11-18 16:30:40.342942+00:00
310,341,8933,B,1,2016-11-18 16:30:31.686838+00:00
310,341,8932,B,1,2016-11-18 16:30:27.329666+00:00
310,341,8931,B,1,2016-11-18 16:30:22.882888+00:00
310,341,8930,B,1,2016-11-18 16:30:18.846583+00:00
310,341,8929,B,1,2016-11-18 16:30:15.173863+00:00
310,341,8928,B,1,2016-11-18 16:30:11.417871+00:00
310,341,8927,B,1,2016-11-18 16:30:06.974089+00:00
310,341,8926,B,1,2016-11-18 16:30:03.006355+00:00
310,341,8925,B,1,2016-11-18 16:29:58.557448+00:00
310,341,8924,B,1,2016-11-18 16:29:54.128751+00:00
310,341,8923,B,1,2016-11-18 16:29:49.760833+00:00
310,341,8922,B,1,2016-11-18 16:29:45.880862+00:00
310,341,8921,B,1,2016-11-18 16:29:41.061526+00:00
310,341,8920,B,1,2016-11-18 16:29:37.248999+00:00
310,341,8919,B,1,2016-11-18 16:29:33.241296+00:00
310,341,8918,B,1,2016-11-18 16:29:28.373366+00:00
310,343,8917,E,1,2016-11-18 16:28:52.404615+00:00
310,342,8916,A,1,2016-11-18 16:28:26.852655+00:00
310,341,8915,B,1,2016-11-18 16:27:59.829671+00:00
310,341,8915,D,2,2016-11-18 16:27:53.470971+00:00
310,341,8915,C,2,2016-11-18 16:27:51.564753+00:00
310,344,8914,D,1,2016-11-18 16:27:07.365911+00:00
241,344,8913,D,1,2016-11-18 15:08:52.045989+00:00
371,343,8906,E,1,2016-11-18 04:14:56.773397+00:00
371,343,8906,E,1,2016-11-18 04:14:52.237889+00:00
491,343,8908,E,1,2016-11-17 22:57:57.766442+00:00
348,343,8907,E,1,2016-11-17 22:37:19.708710+00:00
348,343,8907,C,2,2016-11-17 22:37:16.464833+00:00
371,343,8906,E,1,2016-11-17 22:24:05.597012+00:00
477,319,8903,C,1,2016-11-17 18:38:49.250021+00:00
477,314,8902,E,1,2016-11-17 18:38:10.309061+00:00
477,314,8902,A,2,2016-11-17 18:38:05.783794+00:00
477,306,8901,A,1,2016-11-17 18:37:55.520260+00:00
477,306,8901,B,2,2016-11-17 18:37:53.124952+00:00
477,302,8900,A,1,2016-11-17 18:37:41.816621+00:00
477,343,8899,E,1,2016-11-17 18:37:24.729288+00:00
477,343,8899,B,2,2016-11-17 18:37:21.372283+00:00
477,343,8899,C,2,2016-11-17 18:37:15.919600+00:00
241,343,8897,E,1,2016-11-17 15:53:25.790921+00:00
241,343,8897,C,2,2016-11-17 15:53:21.550444+00:00
241,343,8897,B,2,2016-11-17 15:53:16.784346+00:00
241,343,8897,A,2,2016-11-17 15:53:13.849283+00:00
